Time,Marker,Group,lumbar_flexion_fwd_deg,lt_lumbar_flexion_lat_deg,lt_lumbar_axial_deg,rt_lumbar_flexion_lat_deg,rt_lumbar_axial_deg,thoracic_flexion_fwd_deg,lt_thoracic_flexion_lat_deg,lt_thoracic_axial_deg,rt_thoracic_flexion_lat_deg,rt_thoracic_axial_deg,lt_hip_flexion_deg,lt_hip_abduction_deg,lt_hip_rotation_ext_deg,lt_knee_abduction_deg,lt_knee_rotation_ext_deg,lt_knee_flexion_deg,lt_ankle_dorsiflexion_deg,lt_ankle_abduction_deg,lt_ankle_inversion_deg,rt_hip_flexion_deg,rt_hip_abduction_deg,rt_hip_rotation_ext_deg,rt_knee_abduction_deg,rt_knee_rotation_ext_deg,rt_knee_flexion_deg,rt_ankle_dorsiflexion_deg,rt_ankle_abduction_deg,rt_ankle_inversion_deg
5.17,,Control,0.7075836617,0.5518688968,0.05385310706,-0.5518688968,-0.05385310706,0.6479688246,-0.5529398995,0.3318024532,0.5529398995,-0.3318024532,-6.73061545,0.7976785731,0.1347555747,0.07123688219,-0.3511218891,-0.8772385339,5.426848243,0.003523798103,0.8381192269,-5.020246198,0.08591269116,0.3021226127,0.7460476553,0.3139689105,0.01580845927,5.173880616,-0.4272215808,2.117141096
5.175,,Control,0.7235998383,0.5517938224,0.05129669324,-0.5517938224,-0.05129669324,0.6557513919,-0.5545041292,0.3327828192,0.5545041292,-0.3327828192,-6.707442091,0.7927708228,0.1400290417,0.07685622364,-0.3620244267,-0.8574133557,5.429209354,0.009516411017,0.8387611071,-5.006180228,0.08632326684,0.3128174676,0.7480487135,0.3067915747,0.02009271166,5.169550016,-0.431328347,2.121728493
5.18,,Control,0.7396094637,0.5514385388,0.04890670935,-0.5514385388,-0.04890670935,0.6637008765,-0.5559600993,0.3338184082,0.5559600993,-0.3338184082,-6.683649744,0.7881123926,0.1453701843,0.08241040899,-0.37281954,-0.8378494758,5.431623388,0.01566376328,0.8396175595,-4.991672539,0.0864080427,0.322941742,0.7502390694,0.29958401,0.02380035892,5.16502415,-0.4349461524,2.126205099
5.185,,Control,0.7554595405,0.5508071624,0.04670056528,-0.5508071624,-0.04670056528,0.6718101736,-0.5573006807,0.3348715929,0.5573006807,-0.3348715929,-6.659229721,0.7837294236,0.1505421728,0.08785681421,-0.3832759783,-0.8186464724,5.434057027,0.02194402326,0.8406331687,-4.976691787,0.08617121185,0.3324128832,0.7525914176,0.2924244203,0.02686984556,5.160315857,-0.4380602776,2.13057589
5.19,,Control,0.7709866867,0.5499134221,0.04469757585,-0.5499134221,-0.04469757585,0.6800739645,-0.558513914,0.3359071299,0.558513914,-0.3359071299,-6.634168523,0.7796413379,0.1553352733,0.09314233039,-0.3931789515,-0.79990996,5.436470271,0.02832920585,0.8417491857,-4.961182267,0.08562706911,0.3411622666,0.7550817768,0.2853747586,0.02925709272,5.155442771,-0.4406617294,2.134846458
5.195,,Control,0.7860196657,0.5487761642,0.04291401803,-0.5487761642,-0.04291401803,0.6884949986,-0.5595825341,0.3368971811,0.5595825341,-0.3368971811,-6.608455186,0.7758650287,0.159582873,0.09820442717,-0.4023420395,-0.7817514204,5.438824252,0.03478226357,0.8429113008,-4.945063383,0.0847980176,0.3491336982,0.7576894983,0.2784835567,0.03094244027,5.150427499,-0.4427488274,2.1390225
5.2,,Control,0.8003898993,0.5474187881,0.04135687997,-0.5474187881,-0.04135687997,0.6970866422,-0.560484285,0.3378260378,0.560484285,-0.3378260378,-6.582092844,0.7724175865,0.1631724919,0.1029706448,-0.4106204647,-0.7642866369,5.44108452,0.04125836569,0.8440768464,-4.928241028,0.08371444314,0.3562857089,0.7603975791,0.2717875738,0.03192981603,5.14529576,-0.444328803,2.143109182
5.205,,Control,0.8139479522,0.545870323,0.04002075024,-0.545870323,-0.04002075024,0.7058709442,-0.5611946037,0.3386913702,0.5611946037,-0.3386913702,-6.555108107,0.7693172324,0.1660508185,0.1073609746,-0.417922337,-0.7476340638,5.443219558,0.04770981438,0.8452173952,-4.910622605,0.08241260353,0.3625983723,0.7631938359,0.2653079925,0.03224765011,5.140076783,-0.4454155775,2.147110834
5.21,,Control,0.8265814514,0.5441662108,0.0388910043,-0.5441662108,-0.0388910043,0.7148701936,-0.561687554,0.3394980797,0.561687554,-0.3394980797,-6.527556978,0.766581137,0.1682245491,0.1112932824,-0.4242165892,-0.731912208,5.445199047,0.05409222448,0.8463206173,-4.892127625,0.08093328658,0.3680781724,0.766070953,0.2590479675,0.03194828128,5.134800335,-0.4460300726,2.15102975
5.215,,Control,0.8382324858,0.5423473578,0.03795010539,-0.5423473578,-0.03795010539,0.7240938453,-0.561938637,0.3402531052,0.561938637,-0.3402531052,-6.49952562,0.7642240554,0.1697555808,0.1146878719,-0.4295333872,-0.7172358959,5.446995296,0.06037156217,0.8473879532,-4.872697274,0.07931696597,0.3727571693,0.7690269421,0.2529921305,0.03110330684,5.129495819,-0.446199954,2.154864166
5.22,,Control,0.8488996165,0.5404585871,0.03718022612,-0.5404585871,-0.03718022612,0.7335320242,-0.5619272022,0.3409654113,0.5619272022,-0.3409654113,-6.471124274,0.7622563204,0.1707502056,0.1174748487,-0.4339550422,-0.7037130991,5.448584117,0.06652809606,0.8484332205,-4.852294949,0.07760087305,0.3766867628,0.7720666323,0.2471093073,0.02979978799,5.124192837,-0.4459575657,2.158611402
5.225,,Control,0.8586315776,0.5385455745,0.036561197,-0.5385455745,-0.036561197,0.7431537915,-0.5616360848,0.3416505287,0.5616360848,-0.3416505287,-6.442478913,0.7606805372,0.1713452013,0.1196007265,-0.4376040533,-0.6914383768,5.449949065,0.07256034921,0.849478792,-4.830904604,0.07581558063,0.3799308819,0.775201621,0.2413551506,0.0281370955,5.118920995,-0.445338419,2.162268398
5.23,,Control,0.8675129325,0.5366505228,0.03607059379,-0.5366505228,-0.03607059379,0.752910716,-0.5610519072,0.3423308244,0.5610519072,-0.3423308244,-6.413721947,0.7594884122,0.1716885663,0.1210351166,-0.440624218,-0.6804879951,5.451079931,0.07848550746,0.8505512645,-4.80853036,0.07398116449,0.3825587047,0.7784497817,0.2356777654,0.02622196737,5.113707876,-0.4443800529,2.165833734
5.235,,Control,0.8756484753,0.5348094129,0.03568673387,-0.5348094129,-0.03568673387,0.7627455891,-0.5601664426,0.3430319193,0.5601664426,-0.3430319193,-6.384980094,0.7586566338,0.1719196107,0.1217769901,-0.4431610782,-0.670909146,5.451972362,0.0843382031,0.851676696,-4.785194959,0.07210603571,0.3846410594,0.7818344616,0.2300194294,0.02416589463,5.10857819,-0.4431199431,2.169309604
5.24,,Control,0.8831537817,0.5330511089,0.03538735596,-0.5330511089,-0.03538735596,0.7726011999,-0.5589785475,0.3437793227,0.5589785475,-0.3437793227,-6.356379042,0.7581513073,0.1721529952,0.1218516857,-0.4453482883,-0.6627240294,5.452623135,0.09016591567,0.8528741485,-4.760943663,0.07018757118,0.3862522032,0.7853805137,0.2243163629,0.02208041967,5.103554559,-0.4415931259,2.172700345
5.245,,Control,0.8901544723,0.5313967441,0.03514731748,-0.5313967441,-0.03514731748,0.7824238053,-0.5574961884,0.3445970429,0.5574961884,-0.3445970429,-6.328046742,0.7579326087,0.1724695715,0.1213064236,-0.4472979727,-0.6559317732,5.453029732,0.0960226476,0.8541532612,-4.735846465,0.06821464205,0.3874759424,0.7891102965,0.2184953438,0.02007376036,5.098656912,-0.4398305706,2.176012219
5.25,,Control,0.8967953526,0.529861318,0.03494102337,-0.529861318,-0.03494102337,0.7921614172,-0.555738227,0.3455031213,0.555738227,-0.3455031213,-6.300117591,0.7579587773,0.1729161288,0.1202039675,-0.4490973694,-0.6505133938,5.453189225,0.1019592057,0.8555107454,-4.710000442,0.06617302373,0.3884121494,0.793038953,0.2124711546,0.01824445281,5.093901761,-0.4378593582,2.179253338
5.255,,Control,0.9032428792,0.5284554523,0.03474536968,-0.5284554523,-0.03474536968,0.8017585876,-0.5537375569,0.3465079284,0.5537375569,-0.3465079284,-6.272730183,0.7581905485,0.1735063167,0.1186159148,-0.4508061874,-0.6464356604,5.453096413,0.1080160281,0.8569279369,-4.683527245,0.06404851296,0.3891781023,0.7971725341,0.2061472335,0.01667722433,5.089302989,-0.4357030419,2.182434387
5.26,,Control,0.9096747245,0.527185598,0.03453892498,-0.527185598,-0.03453892498,0.811156049,-0.5515419654,0.3476156134,0.5515419654,-0.3476156134,-6.246015754,0.758595627,0.1742244715,0.116615137,-0.4524546376,-0.6436502617,5.452743412,0.1142142233,0.8583701181,-4.656560828,0.06182828127,0.3899060293,0.8015080589,0.1994205314,0.01544246474,5.08487591,-0.4333844318,2.185568401
5.265,,Control,0.9162594826,0.526049865,0.03429836758,-0.526049865,-0.03429836758,0.8202953314,-0.5492080714,0.3488258066,0.5492080714,-0.3488258066,-6.22008183,0.7591504686,0.1750252131,0.1142708841,-0.4540400898,-0.6420892502,5.452120735,0.1205524125,0.8597897409,-4.629233212,0.05950261178,0.3907340006,0.8060342437,0.1921920933,0.01459690683,5.080636245,-0.4309264832,2.188671521
5.27,,Control,0.9231328636,0.5250362689,0.03399640282,-0.5250362689,-0.03399640282,0.8291295836,-0.5467962025,0.3501358225,0.5467962025,-0.3501358225,-6.195000539,0.7598382561,0.1758369215,0.1116472689,-0.4555273166,-0.6416645551,5.45121947,0.1270063317,0.8611291121,-4.601660676,0.05706601699,0.3917942225,0.8107320031,0.1843783184,0.01418733714,5.076601597,-0.4283538713,2.191760232
5.275,,Control,0.930383047,0.5241215657,0.03359986022,-0.5241215657,-0.03359986022,0.8376324194,-0.5443615572,0.3515401451,0.5443615572,-0.3515401451,-6.170803295,0.7606463783,0.1765672417,0.1088018099,-0.4568562251,-0.6422688431,5.450030733,0.1335328493,0.8623227095,-4.57393778,0.05451812987,0.3932033459,0.8155778878,0.1759201608,0.01425137433,5.072787454,-0.4256904804,2.194852056
5.28,,Control,0.938051791,0.5232740269,0.03307259384,-0.5232740269,-0.03307259384,0.8457983004,-0.5419501964,0.3530304443,0.5419501964,-0.3530304443,-6.147478877,0.7615611353,0.1771171042,0.1057863398,-0.4579592318,-0.6437733793,5.448544835,0.1400797064,0.8633006873,-4.546137107,0.05186490859,0.3950535469,0.8205467305,0.1667887152,0.01481954029,5.069205753,-0.4229594369,2.197966013
5.285,,Control,0.946148852,0.5224571584,0.03237644913,-0.5224571584,-0.03237644913,0.8536345926,-0.5395961472,0.3545982026,0.5395961472,-0.3545982026,-6.124979811,0.7625647091,0.1773954211,0.1026480084,-0.4587785495,-0.6460305886,5.446752385,0.1465919311,0.8639935145,-4.51831139,0.04911894092,0.397406958,0.8256144899,0.1569880615,0.015919734,5.065867001,-0.4201815631,2.201122828
5.29,,Control,0.9546743139,0.5216337576,0.03147189787,-0.5216337576,-0.03147189787,0.8611474028,-0.5373211636,0.3562343182,0.5373211636,-0.3562343182,-6.103230773,0.7636329509,0.1773305024,0.09943034384,-0.4592836334,-0.6488769412,5.444645344,0.1530205614,0.8643348431,-4.490495899,0.04629978905,0.40029445,0.8307580422,0.1465543638,0.01758340981,5.062783997,-0.4173737144,2.204344042
5.295,,Control,0.963640121,0.5207691922,0.03032014091,-0.5207691922,-0.03032014091,0.8683273959,-0.5351333333,0.3579294017,0.5351333333,-0.3579294017,-6.082138997,0.7647327515,0.1768775365,0.09617608926,-0.4594815276,-0.6521378587,5.442219029,0.1593288798,0.8642646612,-4.462711781,0.04343377002,0.40371541,0.8359555646,0.1355543471,0.0198469657,5.059969285,-0.4145480432,2.207649843
5.3,Sit,Control,0.9730856371,0.5198360511,0.02888753037,-0.5198360511,-0.02888753037,0.8751423067,-0.5330292013,0.3596710212,0.5330292013,-0.3596710212,-6.061608909,0.7658219898,0.1760225399,0.09292640343,-0.4594186947,-0.6556373039,5.439472675,0.1654962766,0.8637319227,-4.434973265,0.04055484123,0.4076387644,0.841186649,0.1240790179,0.0227512856,5.057434001,-0.4117111518,2.211058272
5.305,,Control,0.9830827352,0.5188173083,0.0271474703,-0.5188173083,-0.0271474703,0.881543084,-0.5309964562,0.3614454782,0.5309964562,-0.3614454782,-6.041553654,0.7668527537,0.1747783834,0.08971935719,-0.4591729939,-0.6592059721,5.436410321,0.1715197735,0.8626970189,-4.407293749,0.03770097214,0.4120055295,0.8464328647,0.112237115,0.02633802247,5.055186876,-0.4088638419,2.214583705
5.31,,Control,0.9937348209,0.5177090041,0.02507840186,-0.5177090041,-0.02507840186,0.8874761578,-0.5290187729,0.3632400133,0.5290187729,-0.3632400133,-6.021907432,0.7677735158,0.1731715275,0.08659040973,-0.4588394887,-0.6626877413,5.433043307,0.1774147962,0.8611321183,-4.379692626,0.03490997485,0.4167356224,0.8516799655,0.1001498047,0.03064755226,5.053232506,-0.4060047,2.218236852
5.315,,Control,1.005170327,0.5165202367,0.02266548807,-0.5165202367,-0.02266548807,0.8928968361,-0.5270822455,0.3650403937,0.5270822455,-0.3650403937,-6.002633968,0.7685337544,0.1712230031,0.08357227594,-0.4585107032,-0.6659438621,5.429391274,0.1832141775,0.8590220642,-4.352203423,0.03221649798,0.4217360159,0.8569168979,0.08794363217,0.03571418875,5.051571085,-0.4031308765,2.222025819
5.32,,Control,1.017531919,0.5152727086,0.01989864459,-0.5152727086,-0.01989864459,0.8977777681,-0.5251794446,0.3668292469,0.5251794446,-0.3668292469,-5.98372623,0.769087832,0.1689279115,0.08069517166,-0.4582563363,-0.6688541228,5.425482332,0.1889648074,0.8563647576,-4.324875837,0.02964809017,0.426911599,0.8621384368,0.07574401062,0.0415654501,5.050198938,-0.4002391162,2.225958245
5.325,,Control,1.030961842,0.5139983956,0.01677283144,-0.5139983956,-0.01677283144,0.9021094106,-0.523313007,0.3685815193,0.523313007,-0.3685815193,-5.965194556,0.7693989263,0.1662401173,0.07798655557,-0.4581069583,-0.6713123809,5.421353152,0.1947245655,0.8531685676,-4.297771408,0.02722194677,0.4321715694,0.8673447519,0.06367153839,0.04822072997,5.049110638,-0.3973262088,2.23004048
5.33,,Control,1.045588998,0.5127384172,0.01328792621,-0.5127384172,-0.01328792621,0.9058964693,-0.5214986385,0.3702615158,0.5214986385,-0.3702615158,-5.947052615,0.7694407584,0.1630655911,0.07547171517,-0.4580472398,-0.6732228227,5.417044821,0.2005592758,0.8494530637,-4.270952098,0.02494468246,0.4374347309,0.8725404398,0.05183605929,0.05569403242,5.048300717,-0.3943855414,2.234279376
5.335,,Control,1.061512649,0.5115400826,0.00944515342,-0.5115400826,-0.00944515342,0.909156081,-0.5197648316,0.3718215007,0.5197648316,-0.3718215007,-5.929299268,0.7691970702,0.1592652353,0.07317510554,-0.4580194754,-0.674495343,5.412601989,0.2065382529,0.8452491604,-4.244468112,0.02281173907,0.4426349309,0.8777361035,0.04033353184,0.06399266528,5.047765109,-0.3914046381,2.238684823
5.34,,Control,1.078792117,0.5104499332,0.005245378922,-0.5104499332,-0.005245378922,0.9119129906,-0.5181484893,0.3732039695,0.5181484893,-0.3732039695,-5.911903996,0.7686633037,0.1546674073,0.07111822072,-0.4579337635,-0.6750425597,5.408073494,0.2127308714,0.8405975369,-4.218347199,0.02080691588,0.4477255316,0.8829498426,0.02923847596,0.07311441044,5.047500092,-0.3883599916,2.243272277
5.345,,Control,1.097439023,0.5095092113,0.0006865895255,-0.5095092113,-0.0006865895255,0.9141955589,-0.5166899996,0.3743443818,0.5166899996,-0.3743443818,-5.894796045,0.7678456849,0.1490860139,0.06931937254,-0.4576848196,-0.6747780531,5.403511872,0.2192031395,0.8355482019,-4.192584445,0.0189042903,0.4526847444,0.8882070006,0.01859883033,0.08304710941,5.047500064,-0.3852168475,2.248062544
5.35,,Control,1.117413856,0.5087518439,-0.004236193535,-0.5087518439,0.004236193535,0.916034057,-0.5154309583,0.375174511,0.5154309583,-0.375174511,-5.877864242,0.7667577765,0.1423438911,0.0677931516,-0.457171234,-0.6736195181,5.398974196,0.2260142323,0.8301569414,-4.167140046,0.01707145682,0.4575191514,0.8935406473,0.00843092276,0.09376790614,5.047756618,-0.3819286649,2.253082728
5.355,,Control,1.138626837,0.5082047765,-0.009528368525,-0.5082047765,0.009528368525,0.9174604866,-0.5144116172,0.3756233533,0.5144116172,-0.3756233533,-5.860961387,0.7654151147,0.134293628,0.06654935141,-0.4563105048,-0.6714917107,5.394519238,0.2332095699,0.8244793143,-4.141940754,0.01527609438,0.4622648336,0.8989873669,-0.001278865655,0.1052430995,5.048255357,-0.3784427244,2.258364923
5.36,,Control,1.160943102,0.507887525,-0.01519007967,-0.507887525,0.01519007967,0.9185091087,-0.5136702333,0.3756182486,0.5136702333,-0.3756182486,-5.84391155,0.7638326614,0.1248382543,0.06559398186,-0.4550537123,-0.6683256656,5.390205263,0.2408191395,0.8185683749,-4.116879921,0.01349025218,0.4669814978,0.904583784,-0.01057053947,0.1174354663,5.048975941,-0.3747037486,2.263946008
5.365,,Control,1.184195187,0.5078116073,-0.02121353618,-0.5078116073,0.02121353618,0.9192209713,-0.5132402231,0.3750888865,0.5132402231,-0.3750888865,-5.826524291,0.7620242884,0.1139439194,0.06492878647,-0.4533915412,-0.6640601612,5.386086662,0.2488529551,0.8124725307,-4.091821096,0.01169533867,0.4717451933,0.9103592721,-0.01950402288,0.130314709,5.049893046,-0.3706613059,2.269863348
5.37,,Control,1.208201697,0.5079804065,-0.02758071868,-0.5079804065,0.02758071868,0.9196436567,-0.5131491841,0.3739714951,0.5131491841,-0.3739714951,-5.808608628,0.7600018807,0.1016460154,0.06455133413,-0.4513552605,-0.6586408397,5.382211735,0.2572980219,0.8062326512,-4.06660665,0.009882166704,0.4766422331,0.916333979,-0.02815304492,0.1438668116,5.050980648,-0.366274731,2.276152646
5.375,,Control,1.232782344,0.508388716,-0.03425955822,-0.508388716,0.03425955822,0.9198361594,-0.5134173788,0.3722117405,0.5134173788,-0.3722117405,-5.789986151,0.757777704,0.08805207707,0.06445360153,-0.449018802,-0.6520169463,5.378622541,0.2661198556,0.799879562,-4.041069151,0.008050864558,0.4817596771,0.922517199,-0.03659757165,0.1580986625,5.052212915,-0.3615176651,2.282846644
5.38,,Control,1.257770652,0.5090196137,-0.04119791012,-0.5090196137,0.04119791012,0.9198725307,-0.5140560022,0.3697648369,0.5140560022,-0.3697648369,-5.770502527,0.7553674514,0.0733441715,0.06462186935,-0.4464987325,-0.6441405084,5.375352765,0.2752645769,0.7934307465,-4.01504378,0.006206224729,0.4871719966,0.9289081586,-0.04491306022,0.1730394343,5.053567881,-0.3563804103,2.289972434
5.385,,Control,1.283021451,0.5098440665,-0.04831624727,-0.5098440665,0.04831624727,0.9198426826,-0.515066026,0.3665932228,0.515066026,-0.3665932228,-5.750034185,0.7527937053,0.05777832304,0.06503705202,-0.4439516538,-0.6349662283,5.372426762,0.2846605891,0.7868912269,-3.988377764,0.00435211111,0.4929308702,0.9354997911,-0.05316205509,0.1887388898,5.055028318,-0.3508727779,2.297551514
5.39,,Control,1.308413575,0.5108229579,-0.05550623932,-0.5108229579,0.05550623932,0.919852585,-0.5164360911,0.3626634332,0.5164360911,-0.3626634332,-5.728489822,0.7500870248,0.04167487118,0.06567563931,-0.4415635318,-0.6244514802,5.369858918,0.2942189098,0.7802547339,-3.960933471,0.002488871045,0.499058878,0.9422779974,-0.0613863448,0.2052669204,5.056583419,-0.3450270869,2.30559503
5.395,,Control,1.333850653,0.5119116997,-0.06263608593,-0.5119116997,0.06263608593,0.9200214109,-0.5181408907,0.3579432311,0.5181408907,-0.3579432311,-5.70580995,0.7472859524,0.02539952795,0.06651120379,-0.4395333036,-0.6125566675,5.367654844,0.3038338389,0.7735083254,-3.932592344,0.0006119000052,0.5055492897,0.9492233375,-0.06960203069,0.2227097842,5.058229032,-0.3388993443,2.314102612
5.4,,Control,1.359259452,0.5130648923,-0.06955943895,-0.5130648923,0.06955943895,0.9204800607,-0.5201399319,0.3523971138,0.5201399319,-0.3523971138,-5.681963942,0.7444362396,0.009337407787,0.06751557756,-0.4380559071,-0.5992441188,5.365815062,0.3133855108,0.7666360619,-3.90326167,-0.00128996871,0.5123703444,0.9563115539,-0.0777964965,0.2411589901,5.059967683,-0.3325703719,2.323060122
5.405,,Control,1.384585146,0.5142442512,-0.0761277804,-0.5142442512,0.0761277804,0.9213672685,-0.5223808904,0.3459839301,0.5223808904,-0.3459839301,-5.656945037,0.7415852265,-0.006135879676,0.06866268035,-0.437301294,-0.5844772336,5.364335518,0.3227426243,0.7596230833,-3.872879846,-0.003232097123,0.519475371,0.9635159115,-0.08592926221,0.2607007266,5.061807767,-0.3261456076,2.332442261
5.41,,Control,1.409793817,0.5154259663,-0.08220396561,-0.5154259663,0.08220396561,0.9228236499,-0.5248054004,0.3386592554,0.5248054004,-0.3386592554,-5.63076517,0.7387765434,-0.02068186375,0.06993275935,-0.4373982734,-0.5682180415,5.363209839,0.3317656379,0.7524619467,-3.841426244,-0.00523122915,0.5268179109,0.9708066684,-0.09393657114,0.2814027127,5.063759765,-0.3197550587,2.342215291
5.415,,Control,1.434873996,0.5166052414,-0.08767568183,-0.5166052414,0.08767568183,0.924981376,-0.5273548342,0.3303796426,0.5273548342,-0.3303796426,-5.603446669,0.7360441921,-0.03401909836,0.07131696042,-0.4384277153,-0.5504235651,5.362430179,0.3403156812,0.7451546595,-3.808925066,-0.007303104531,0.534366454,0.9781534234,-0.101740532,0.3033058712,5.065833241,-0.3135492778,2.352340656
5.42,,Control,1.459840371,0.5177982585,-0.09246682553,-0.5177982585,0.09246682553,0.9279564406,-0.5299756991,0.3211092837,0.5299756991,-0.3211092837,-5.575014111,0.7334084198,-0.0459376932,0.07281799276,-0.4404242629,-0.5310425979,5.36198986,0.3482649513,0.7377116989,-3.775444227,-0.009459350563,0.5421181451,0.9855265645,-0.1092592849,0.3264196286,5.06803407,-0.3076926851,2.362778573
5.425,,Control,1.484739087,0.5190428227,-0.09654623476,-0.5190428227,0.09654623476,0.9318401874,-0.5326247196,0.3108262327,0.5326247196,-0.3108262327,-5.545486649,0.7308737663,-0.05630240357,0.07444815181,-0.4433884308,-0.510011959,5.361887237,0.3555074242,0.7301487553,-3.741086541,-0.01170543303,0.5501082794,0.9928990477,-0.1164163634,0.3507228593,5.070363572,-0.3023565641,2.373490411
5.43,,Control,1.509648243,0.5203973943,-0.09992834384,-0.5203973943,0.09992834384,0.9366933961,-0.5352749893,0.2995270789,0.5352749893,-0.2995270789,-5.514867943,0.7284284814,-0.06504670006,0.07622840023,-0.4473025352,-0.4872554305,5.36212721,0.3619647879,0.72248597,-3.705972622,-0.01404039782,0.5584176558,1.000250578,-0.1231534438,0.3761713136,5.072815973,-0.2977092716,2.384441639
5.435,,Control,1.534675142,0.5219384364,-0.1026688888,-0.5219384364,0.1026688888,0.9425425945,-0.5379240395,0.2872309823,0.5379240395,-0.2872309823,-5.483138795,0.7260473147,-0.07215814781,0.07818590415,-0.4521497461,-0.4626830491,5.362722832,0.3675913232,0.7147463731,-3.670225404,-0.01645709827,0.5671725453,1.007568689,-0.1294415206,0.4027024924,5.075375594,-0.2939051228,2.395601589
5.44,,Control,1.559947749,0.5237525263,-0.1048619319,-0.5237525263,0.1048619319,0.9493828556,-0.5405988798,0.2739864026,0.5405988798,-0.2739864026,-5.45025324,0.7236952108,-0.07766270714,0.08035073335,-0.4579324061,-0.4361933716,5.363692468,0.3723782875,0.7069547168,-3.633955189,-0.01894346175,0.5765427151,1.014848868,-0.1352916942,0.4302456766,5.07801884,-0.2910722389,2.406943071
5.445,,Control,1.585603455,0.5259241724,-0.1066376183,-0.5259241724,0.1066376183,0.9571825805,-0.5433533235,0.2598749027,0.5433533235,-0.2598749027,-5.416140726,0.7213300191,-0.08161426213,0.08275393132,-0.4646837243,-0.4076783079,5.365058606,0.3763560066,0.6991362278,-3.597249297,-0.0214840222,0.5867362368,1.022095186,-0.1407617085,0.4587283795,5.080715568,-0.2893039715,2.418441259
5.45,,Control,1.611782838,0.5285230737,-0.1081523829,-0.5285230737,0.1081523829,0.9658814148,-0.5462617808,0.245008577,0.5462617808,-0.245008577,-5.380714987,0.718905099,-0.08408739454,0.08542721842,-0.4724694642,-0.3770321125,5.366846444,0.3795939549,0.6913150692,-3.560166221,-0.02406193077,0.597989316,1.029320758,-0.1459592724,0.4880820863,5.083431247,-0.288651168,2.43007597
5.455,,Control,1.638621486,0.5315919233,-0.109574642,-0.5315919233,0.109574642,0.9753850802,-0.5494054555,0.2295183955,0.5494054555,-0.2295183955,-5.343881698,0.7163737105,-0.08517318848,0.08840243435,-0.4813831172,-0.3441637999,5.369081289,0.382197837,0.6835128425,-3.52273064,-0.02666320918,0.6105498603,1.036548223,-0.1510388883,0.5182439785,5.086130494,-0.289115817,2.441831184
5.46,,Control,1.666248512,0.5351363816,-0.1110695433,-0.5351363816,0.1110695433,0.9855551048,-0.5528575219,0.2135394796,0.5528575219,-0.2135394796,-5.305542764,0.713692854,-0.08497766644,0.09171278685,-0.4915354805,-0.3090033265,5.371787196,0.3843018706,0.6757486726,-3.484933592,-0.02928068279,0.624655947,1.043808236,-0.1561920269,0.5491555808,5.088777222,-0.2906456331,2.453695677
5.465,,Control,1.694789094,0.5391161745,-0.1127861696,-0.5391161745,0.1127861696,0.9962028722,-0.5566654547,0.1971991331,0.5566654547,-0.1971991331,-5.265601258,0.7108275029,-0.08362428202,0.09539102571,-0.5030367466,-0.2715062313,5.374985231,0.386058668,0.6680356741,-3.446735657,-0.03191890742,0.6405106063,1.051138954,-0.1616306647,0.5807615778,5.091336003,-0.2931329339,2.46566283
5.47,,Control,1.724365295,0.5434400494,-0.1148407486,-0.5434400494,0.1148407486,1.007101729,-0.5608321553,0.1806027644,0.5608321553,-0.1806027644,-5.223965411,0.7077522258,-0.08125511189,0.09946936075,-0.5159760124,-0.2316537556,5.37869293,0.387629063,0.6603771823,-3.408072816,-0.03459757023,0.6582526306,1.05858462,-0.1675629533,0.6130098944,5.093776295,-0.2964194558,2.477730692
5.475,,Control,1.755093119,0.5479650117,-0.1173036614,-0.5479650117,0.1173036614,1.017996081,-0.5653070757,0.1638208489,0.5653070757,-0.1638208489,-5.18055377,0.7044508171,-0.07803608182,0.1039797113,-0.53039711,-0.1894542757,5.382920363,0.3891716138,0.6527662734,-3.368861067,-0.03735062528,0.6779344075,1.066192778,-0.1741711664,0.6458548662,5.096072837,-0.3003051255,2.489904419
5.48,,Control,1.787076747,0.5525020634,-0.1201932802,-0.5525020634,0.1201932802,1.028619674,-0.5699829521,0.1468825931,0.5699829521,-0.1468825931,-5.13530014,0.700913988,-0.07416207932,0.1089574389,-0.5462794094,-0.1449418498,5.387670782,0.3908335325,0.6451882232,-3.329004216,-0.04022400484,0.6995082737,1.07401213,-0.1815899704,0.6792570153,5.098208808,-0.3045597173,2.502198124
5.485,,Control,1.820391369,0.5568288653,-0.1234794694,-0.5568288653,0.1234794694,1.038723539,-0.5747045425,0.1297791249,0.5747045425,-0.1297791249,-5.088159978,0.6971382181,-0.06986376734,0.1144406721,-0.5635279781,-0.09817846129,5.392941569,0.3927483743,0.637623133,-3.288401255,-0.04327324336,0.7228267396,1.082090089,-0.1898907275,0.7131816776,5.100176549,-0.3089369174,2.514634507
5.49,,Control,1.85506648,0.5607133825,-0.1270915271,-0.5607133825,0.1270915271,1.048104003,-0.5792926846,0.1124766169,0.5792926846,-0.1124766169,-5.039115642,0.6931237917,-0.06540713827,0.1204665237,-0.5819749475,-0.04925550153,5.398726774,0.3950351031,0.6300466709,-3.246956038,-0.04655855313,0.7476511004,1.090469655,-0.1990738502,0.7475940263,5.101973896,-0.3131893341,2.52724499
