Time,Marker,Group,lumbar_flexion_fwd_deg,lt_lumbar_flexion_lat_deg,lt_lumbar_axial_deg,rt_lumbar_flexion_lat_deg,rt_lumbar_axial_deg,thoracic_flexion_fwd_deg,lt_thoracic_flexion_lat_deg,lt_thoracic_axial_deg,rt_thoracic_flexion_lat_deg,rt_thoracic_axial_deg,lt_hip_flexion_deg,lt_hip_abduction_deg,lt_hip_rotation_ext_deg,lt_knee_abduction_deg,lt_knee_rotation_ext_deg,lt_knee_flexion_deg,lt_ankle_dorsiflexion_deg,lt_ankle_abduction_deg,lt_ankle_inversion_deg,rt_hip_flexion_deg,rt_hip_abduction_deg,rt_hip_rotation_ext_deg,rt_knee_abduction_deg,rt_knee_rotation_ext_deg,rt_knee_flexion_deg,rt_ankle_dorsiflexion_deg,rt_ankle_abduction_deg,rt_ankle_inversion_deg
5.39,,Injured,9.520460032,2.212794065,-2.074736567,-2.212794065,2.074736567,-13.93124009,0.8758400792,-1.322615267,-0.8758400792,1.322615267,67.68063635,-1.10971646,6.293601937,2.059402159,0.5096316312,45.55927899,16.87319931,-4.197991247,2.866186039,69.58228642,-9.268533422,-7.741924793,2.377144431,7.74478063,47.90067621,21.19871615,7.502536776,-4.901090978
5.395,,Injured,9.427594432,2.215911136,-2.081808543,-2.215911136,2.081808543,-13.74413258,0.8619183727,-1.28772883,-0.8619183727,1.28772883,66.43619012,-1.145759023,6.198021985,2.088533958,0.7924697148,44.46869922,16.62358584,-4.382730837,3.059168802,68.42125907,-9.261243229,-7.725231918,2.552388483,7.613620972,46.8678368,20.91316523,7.529895376,-4.904503154
5.4,,Injured,9.331231256,2.22013579,-2.085575069,-2.22013579,2.085575069,-13.54763807,0.8473459308,-1.248662548,-0.8473459308,1.248662548,65.18532435,-1.171243726,6.096198459,2.114621778,1.07833835,43.40041411,16.38540415,-4.56088218,3.253390639,67.25536366,-9.254834178,-7.699294576,2.725534615,7.490344229,45.84461549,20.63111333,7.533927561,-4.896105164
5.405,,Injured,9.231714265,2.225517403,-2.085481182,-2.225517403,2.085481182,-13.34211548,0.8321556428,-1.205652015,-0.8321556428,1.205652015,63.92959431,-1.184274408,5.985626999,2.13483919,1.366866077,42.35674264,16.15945365,-4.730406213,3.448923587,66.08526261,-9.24928659,-7.667303744,2.893611301,7.3763544,44.83188635,20.35323776,7.514214048,-4.877270707
5.41,,Injured,9.129559219,2.232076636,-2.080978951,-2.232076636,2.080978951,-13.12800829,0.8163621661,-1.158946863,-0.8163621661,1.158946863,62.6707875,-1.182844037,5.863848578,2.146289903,1.657817087,41.34024333,15.9463041,-4.889399225,3.645890176,64.91138892,-9.244609155,-7.6322437,3.054069524,7.272438439,43.83038681,20.08019201,7.471127906,-4.849711232
5.415,,Injured,9.025439731,2.239804268,-2.071557343,-2.239804268,2.071557343,-12.9058821,0.7999606002,-1.108817596,-0.7999606002,1.108817596,61.41094696,-1.164864602,5.728441821,2.1459571,1.951159022,40.35373645,15.74625852,-5.036213327,3.844459698,63.73397929,-9.240812753,-7.59679059,3.20485347,7.178757733,42.84072213,19.81268536,7.40574877,-4.815471125
5.42,,Injured,8.920170274,2.248663627,-2.056761754,-2.248663627,2.056761754,-12.67645305,0.7829356979,-1.055561917,-0.7829356979,1.055561917,60.15239051,-1.128206142,5.577026095,2.130676542,2.247136853,39.40031316,15.55931403,-5.169574276,4.044843684,62.55311443,-9.237884741,-7.563243525,3.344431925,7.094889415,41.86336368,19.55151228,7.319751878,-4.776864073
5.425,,Injured,8.814671579,2.258594133,-2.036206637,-2.258594133,2.036206637,-12.44059455,0.765275034,-0.9995007213,-0.765275034,0.9995007213,58.89771995,-1.070746905,5.407265829,2.097150782,2.546337598,38.48331246,15.38511175,-5.288663685,4.24730028,61.36875779,-9.235774111,-7.533484893,3.471806052,7.0199117,40.89863835,19.297545,7.215286603,-4.736348545
5.43,,Injured,8.709920798,2.269509399,-2.00957872,-2.269509399,2.00957872,-12.199328,0.7469849014,-0.9409701782,-0.7469849014,0.9409701782,57.64982377,-0.9904426925,5.216911856,2.042024709,2.849705586,37.60628756,15.22289786,-5.393157298,4.452127317,60.18079921,-9.23439083,-7.508985873,3.586481289,6.952538684,39.94672039,19.05169159,7.094844053,-4.696345817
5.435,,Injured,8.606916125,2.281292937,-1.976641923,-2.281292937,1.976641923,-11.95379584,0.7281015797,-0.8803175459,-0.7281015797,0.8803175459,56.41184977,-0.8854350271,5.003835666,1.962006186,3.158524792,36.77295555,15.07148535,-5.48320658,4.65965693,58.98907602,-9.233593866,-7.490829086,3.688414389,6.891259567,39.0076274,18.81484141,6.96113569,-4.659037319
5.44,,Injured,8.50662684,2.293807421,-1.937241691,-2.293807421,1.937241691,-11.70522951,0.7086905689,-0.8179162281,-0.7086905689,0.8179162281,55.18719439,-0.7542090649,4.766079226,1.854045954,3.474365616,35.98714469,14.92921823,-5.559387414,4.870243823,57.79342261,-9.233152887,-7.479693255,3.777963364,6.834415931,38.08122945,18.58782301,6.816981289,-4.62624747
5.445,,Injured,8.409953357,2.306912795,-1.891319823,-2.306912795,1.891319823,-11.45492392,0.6888360793,-0.7541865525,-0.6888360793,0.7541865525,53.97951066,-0.5957868012,4.501944822,1.715564032,3.798974633,35.25274964,14.79394202,-5.622632781,5.084230442,56.59373679,-9.232696911,-7.475797562,3.855849772,6.780244875,37.16727449,18.37140938,6.66520047,-4.599387285
5.45,,Injured,8.317697587,2.320489772,-1.838932497,-2.320489772,1.838932497,-11.20421153,0.6686250128,-0.6896158256,-0.6686250128,0.6896158256,52.79271546,-0.4099464343,4.210085489,1.544683786,4.134138391,34.57370009,14.66301032,-5.674142163,5.301876456,55.39005108,-9.231676165,-7.478845872,3.923098597,6.726892199,36.26539964,18.16630587,6.508517908,-4.579483883
5.455,,Injured,8.230562312,2.334468743,-1.780255817,-2.334468743,1.780255817,-10.95445,0.6481328724,-0.624770307,-0.6481328724,0.624770307,51.630983,-0.1974519281,3.889590659,1.34046685,4.481536828,33.95393997,14.53331197,-5.715272132,5.523254002,54.18259482,-9.22935225,-7.48799667,3.980990928,6.672451431,35.37517745,17.97311823,6.3494568,-4.567214871
5.46,,Injured,8.149144408,2.348861924,-1.715575062,-2.348861924,1.715575062,-10.70700087,0.6274151109,-0.5602962484,-0.6274151109,0.5602962484,50.49872794,0.03972121113,3.540068822,1.103130783,4.842592687,33.39742451,14.40134175,-5.747425776,5.748117135,52.97184267,-9.224809328,-7.501858802,4.031010728,6.614933977,34.49616099,17.79231539,6.190317506,-4.562962046
5.465,,Injured,8.073916625,2.363788379,-1.645269512,-2.363788379,1.645269512,-10.46319668,0.6065026389,-0.4969194397,-0.6065026389,0.4969194397,49.40056993,0.298189869,3.161697267,0.8342129447,5.218318913,32.90812329,14.26332608,-5.7719127,5.975763885,51.75854002,-9.21697516,-7.51852211,4.074778858,6.552232305,33.62793197,17.62420964,6.03319058,-4.566867765
5.47,,Injured,8.005198,2.379489817,-1.56980234,-2.379489817,1.56980234,-10.22430146,0.5854010992,-0.4354391313,-0.5854010992,0.4354391313,48.34126975,0.5730412377,2.755237673,0.5366469839,5.609155449,32.49001266,14.11539485,-5.789771351,6.204902919,50.54369331,-9.20464234,-7.535642971,4.113965932,6.482105936,32.77013152,17.46895634,5.880006666,-4.578874934
5.475,,Injured,7.943118858,2.396333049,-1.489711334,-2.396333049,1.489711334,-9.991469935,0.5640934975,-0.3767195749,-0.5640934975,0.3767195749,47.3256381,0.8578384798,2.322014974,0.2147132365,6.01480873,32.1470473,13.95378261,-5.801496174,6.433581477,49.32854089,-9.186482825,-7.550571442,4.150181217,6.402192028,31.92247321,17.32656846,5.732599045,-4.598765079
5.48,,Injured,7.88759752,2.414803952,-1.405593722,-2.414803952,1.405593722,-9.765706566,0.5425448119,-0.321682641,-0.5425448119,0.321682641,46.35842048,1.144796737,1.86385731,-0.126172418,6.434113302,31.88310754,13.77503082,-5.806806709,6.659136379,48.11450779,-9.161053939,-7.56049266,4.184850052,6.310048486,31.08474691,17.19693818,5.592739936,-4.626191493
5.485,,Injured,7.838347158,2.435493624,-1.31807831,-2.435493624,1.31807831,-9.547829105,0.5207042977,-0.2712928691,-0.5207042977,0.2712928691,45.44417124,1.425137869,1.383011653,-0.4798207145,6.864919002,31.70194174,13.57613118,-5.804420645,6.878195452,46.90315689,-9.126812259,-7.562556201,4.219106641,6.2032484,30.2568268,17.07985171,5.462109173,-4.660702171
5.49,,Injured,7.79491047,2.459071284,-1.227791867,-2.459071284,1.227791867,-9.338437979,0.4985127687,-0.2265387498,-0.4985127687,0.2265387498,44.58714039,1.689606714,0.8820544425,-0.8397526144,7.304009941,31.6071141,13.35461644,-5.791978741,7.086629683,45.69615062,-9.082144275,-7.553982912,4.253714775,6.079509475,29.43869924,16.97501086,5.342217225,-4.701752879
5.495,,Injured,7.756712038,2.486244096,-1.135340476,-2.486244096,1.135340476,-9.137877676,0.4759134686,-0.1884073547,-0.4759134686,0.1884073547,43.79119238,1.929068523,0.3637682103,-1.199757318,7.747104684,31.60197706,13.10865132,-5.765991184,7.27962013,44.49523176,-9.025411061,-7.532144486,4.289012499,5.936805881,28.63051874,16.88208529,5.234339363,-4.748734767
5.5,,Injured,7.723114981,2.517710132,-1.041296558,-2.517710132,1.041296558,-8.946204471,0.4528656399,-0.1578484279,-0.4528656399,0.1578484279,43.05978259,2.135084048,-0.1690339911,-1.554403995,8.189016903,31.6896491,12.83710136,-5.721870668,7.45186981,43.30222191,-8.955011059,-7.494633568,4.324879548,5.773460314,27.83268339,16.80076525,5.139470192,-4.801015999
5.505,,Injured,7.693460999,2.554109957,-0.9461846876,-2.554109957,0.9461846876,-8.763170303,0.4293624019,-0.1357257711,-0.4293624019,0.1357257711,42.39600519,2.300408249,-0.7137008074,-1.899515954,8.623934224,31.87303652,12.53959728,-5.654064264,7.597862356,42.11903571,-8.869466146,-7.439339176,4.360735118,5.588232287,27.04590337,16.73077899,5.058291361,-4.857977388
5.51,,Injured,7.667070094,2.595973382,-0.8504726573,-2.595973382,0.8504726573,-8.58822289,0.4054495817,-0.122756838,-0.4054495817,0.122756838,41.80269496,2.419350656,-1.267955614,-2.232529319,9.045821696,32.15484662,12.21656101,-5.556293549,7.712192724,40.94769847,-8.767502742,-7.364528521,4.395553969,5.380426583,26.27122733,16.67186007,4.991131779,-4.919011267
5.515,,Injured,7.643207557,2.643667278,-0.7545576229,-2.643667278,0.7545576229,-8.420520447,0.3812453468,-0.1194603377,-0.3812453468,0.1194603377,41.28252438,2.487970869,-1.830102127,-2.552701209,9.448882768,32.53755215,11.86922155,-5.421890632,7.789964772,39.79034835,-8.648109119,-7.268936933,4.427881728,5.150008716,25.51002096,16.62367576,4.937923978,-4.983495139
5.52,,Injured,7.62104591,2.697347491,-0.6587498249,-2.697347491,0.6587498249,-8.258970006,0.3569568815,-0.1261081429,-0.3569568815,0.1261081429,40.83800431,2.504121756,-2.399175314,-2.861185606,9.828021714,33.02325201,11.49962788,-5.244194261,7.827120037,38.64922132,-8.510597185,-7.151849712,4.455871751,4.897708884,24.7639214,16.58576486,4.898169815,-5.050767756
5.525,,Injured,7.599653812,2.756911494,-0.5632702981,-2.756911494,0.5632702981,-8.102291299,0.3328878636,-0.1426744066,-0.3328878636,0.1426744066,40.47132742,2.467373676,-2.974976531,-3.160950258,10.1792353,33.61338483,11.1105969,-5.01703307,7.820653349,37.52664166,-8.354676122,-7.013123836,4.477364818,4.62510652,24.03481136,16.55753865,4.870887671,-5.120118564
5.53,,Injured,7.578020756,2.821971004,-0.4682648494,-2.821971004,0.4682648494,-7.949095452,0.3094351593,-0.168785706,-0.3094351593,0.168785706,40.18405824,2.378861053,-3.557919213,-3.456526918,10.49983654,34.30832744,10.70562431,-4.735276748,7.768763187,36.42500306,-8.180528838,-6.853169335,4.4900151,4.334706414,23.32480846,16.53834942,4.854542585,-5.190790255
5.535,,Injured,7.555103426,2.891839578,-0.3738383662,-2.891839578,0.3738383662,-7.797975228,0.2870699693,-0.2036896664,-0.2870699693,0.2036896664,39.97675605,2.241094179,-4.148691046,-3.753607,10.78841938,35.10697327,10.28878158,-4.3953586,7.670956,35.34671805,-7.988861292,-6.672910166,4.491427534,4.029987193,22.6362103,16.52756943,4.846981381,-5.261996674
5.54,,Injured,7.529887641,2.965542542,-0.2800546914,-2.965542542,0.2800546914,-7.647588886,0.2663053284,-0.2462532898,-0.2663053284,0.2462532898,39.84864363,2.057788388,-4.747750582,-4.058506727,11.04455089,36.0064003,9.864642878,-3.995694861,7.528106511,34.2941212,-7.780935446,-6.473744971,4.479294501,3.715361847,21.97139295,16.52462327,4.845412848,-5.33295145
5.545,,Injured,7.501455,3.041856054,-0.186990834,-3.041856054,0.186990834,-7.496730791,0.2476590653,-0.2950000608,-0.2476590653,0.2950000608,39.79744205,1.83364549,-5.354782214,-4.377522497,11.26824996,37.00172694,9.438252084,-3.536945237,7.342426753,33.26936984,-7.558523197,-6.257442405,4.451526275,3.396032445,21.33269422,16.52896751,4.84645886,-5.402892084
5.55,,Injured,7.469050281,3.11936241,-0.0947706187,-3.11936241,0.0947706187,-7.34440698,0.231619167,-0.3481811352,-0.231619167,0.3481811352,39.81940721,1.57414667,-5.968135398,-4.716214828,11.4593817,38.08617985,9.015100503,-3.022124925,7.117373248,32.274338,-7.323845274,-6.026047923,4.406364462,3.077761925,20.7222845,16.54004959,4.84630001,-5.471080292
5.555,,Injured,7.432133903,3.196520868,-0.003585848002,-3.196520868,0.003585848002,-7.189900986,0.2186066172,-0.403867537,-0.2186066172,0.403867537,39.90954369,1.285362979,-6.58431481,-5.078677624,11.61710437,39.25133706,8.601056206,-2.456653792,6.857458763,31.31051752,-7.079499955,-5.781810279,4.342482713,2.766613962,20.142027,16.55729177,4.840870471,-5.536817437
5.56,,Injured,7.39040916,3.271743537,0.08627855023,-3.271743537,-0.08627855023,-7.032822297,0.2089409538,-0.4600533765,-0.2089409538,0.4600533765,40.06193487,0.9737906593,-7.19759248,-5.466873626,11.73946508,40.48748693,8.202182526,-1.848349707,6.567985737,30.37894657,-6.828368041,-5.527099594,4.259073144,2.468671146,19.59334397,16.5801203,4.826081549,-5.59947106
5.565,,Injured,7.343832338,3.343468633,0.1744308189,-3.343468633,-0.1744308189,-6.873142233,0.2028165409,-0.5147460852,-0.2028165409,0.5147460852,40.27008921,0.6462462839,-7.799746569,-5.880099538,11.82317276,41.78401587,7.824497329,-1.207333976,6.254782106,29.48016253,-6.573511533,-5.26431721,4.155929788,2.189751732,19.07709659,16.60800288,4.798044466,-5.658485186
5.57,,Injured,7.292618006,3.410238858,0.2603868202,-3.410238858,-0.2603868202,-6.71120055,0.2002769693,-0.5660513928,-0.2002769693,0.5660513928,40.52724251,0.3098317371,-8.379896045,-6.314590206,11.86352791,43.1297739,7.473694018,-0.5458490225,5.92396397,28.61416462,-6.318069518,-4.995786144,4.033503571,1.935069451,18.59350478,16.64047688,4.75331713,-5.713406615
5.575,,Injured,7.237250277,3.470784488,0.3436146486,-3.470784488,-0.3436146486,-6.54769416,0.2011976641,-0.6122776297,-0.2011976641,0.6122776297,40.82662905,-0.02805621761,-8.924459891,-6.763296065,11.85450761,44.51342422,7.154856196,0.1220132961,5.581763719,27.78038525,-6.065140212,-4.723614931,3.892918778,1.708892802,18.14210641,16.67714086,4.689130009,-5.763904381
5.58,,Injured,7.178491661,3.524097774,0.423574606,-3.524097774,-0.423574606,-6.383660581,0.2052885501,-0.6520267959,-0.2052885501,0.6520267959,41.161734,-0.359719404,-9.417368725,-7.215926942,11.78906395,45.9237659,6.872200784,0.780707466,5.234461094,26.97767823,-5.817649554,-4.449555794,3.735952284,1.514228376,17.72173758,16.71762502,4.603584882,-5.809779668
5.585,,Injured,7.117372041,3.569486594,0.4997280753,-3.569486594,-0.4997280753,-6.220451875,0.2121180571,-0.6842297805,-0.2121180571,0.6842297805,41.52649039,-0.6772041096,-9.840682336,-7.659347799,11.65973659,47.3499472,6.62885462,1.413752351,4.888368771,26.20433293,-5.578219384,-4.174886488,3.564969231,1.352583657,17.33053978,16.76158863,4.495787511,-5.850970754
5.59,,Injured,7.055127037,3.606617887,0.5715745189,-3.606617887,-0.5715745189,-6.059678087,0.2211498596,-0.7081740554,-0.2211498596,0.7081740554,41.91536339,-0.9724543032,-10.17565886,-8.078358025,11.45960026,48.78149911,6.426708522,2.004385158,4.549799272,25.45813191,-5.349051521,-3.900340073,3.382825251,1.223836955,16.96599969,16.80873635,4.365908741,-5.887536145
5.595,,Injured,6.993077806,3.635548812,0.6387352941,-3.635548812,-0.6387352941,-5.90309955,0.2317752252,-0.7235299693,-0.2317752252,0.7235299693,42.32327545,-1.237603554,-10.40417281,-8.456796908,11.1833939,50.20815377,6.26631028,2.536384054,4.224965592,24.73644677,-5.131839141,-3.626100099,3.192734659,1.126236491,16.62502902,16.85882224,4.215154294,-5.919607569
5.6,,Injured,6.932454187,3.656734858,0.7010362817,-3.656734858,-0.7010362817,-5.752463245,0.2433518091,-0.7303605354,-0.2433518091,0.7303605354,42.7453727,-1.465419901,-10.51040134,-8.778918486,10.8287171,51.61946754,6.146804714,2.995046272,3.919812571,24.03636835,-4.927706018,-3.351854384,2.998110095,1.056519289,16.30409951,16.91163864,4.045675107,-5.947321538
5.605,,Injured,6.874230306,3.670965194,0.758546621,-3.670965194,-0.758546621,-5.609349223,0.2552569246,-0.7290979923,-0.2552569246,0.7290979923,43.17679974,-1.64984052,-10.48246426,-9.03085357,10.39699651,53.00448908,6.065952753,3.36830281,3.639740113,23.3548541,-4.737196813,-3.076876039,2.80238741,1.010136025,15.99939831,16.96694135,3.860420841,-5.97077267
5.61,,Injured,6.819075174,3.679285595,0.8115458687,-3.679285595,-0.8115458687,-5.475111849,0.2669338809,-0.7204918335,-0.2669338809,0.7204918335,43.61259144,-1.786564321,-10.31373392,-9.201952044,9.893976228,54.35161417,6.020315697,3.647958751,3.389173915,22.68887529,-4.560272773,-2.800117251,2.608848484,0.9815678991,15.70700418,17.02443502,3.662934346,-5.990036319
5.615,,Injured,6.767342781,3.682895213,0.8604862688,-3.682895213,-0.8604862688,-5.350834909,0.2779218602,-0.7055779732,-0.2779218602,0.7055779732,44.04766797,-1.87353162,-10.00358721,-9.285790955,9.329554402,55.64863304,6.005681209,3.830504501,3.171297728,22.03554635,-4.396353725,-2.520306115,2.420460545,0.9647028476,15.42305941,17.0838403,3.457141063,-6.005237214
5.62,,Injured,6.719089735,3.683002546,0.9058885834,-3.683002546,-0.9058885834,-5.237287756,0.2878751262,-0.6856237147,-0.2878751262,0.6856237147,44.47687655,-1.911213559,-9.557567834,-9.280746255,8.716996311,56.88292619,6.017340794,3.917290007,2.987865237,21.39222434,-4.244399543,-2.236000474,2.239742517,0.9532276239,15.14393108,17.14496529,3.247136315,-6.016588242
5.625,,Injured,6.674105808,3.68071769,0.9481546621,-3.68071769,-0.9481546621,-5.134874977,0.2965636045,-0.6620502937,-0.2965636045,0.6620502937,44.89516548,-1.902735988,-8.98699482,-9.19009189,8.071664791,58.04189589,6.050245178,3.914434308,2.839171045,20.75657636,-4.10295066,-1.945593982,2.068661356,0.9410001371,14.86634739,17.20770565,3.036989554,-6.024370093
5.63,,Injured,6.63199181,3.676940136,0.987535593,-3.676940136,-0.987535593,-5.043599838,0.3038628114,-0.63636677,-0.3038628114,0.63636677,45.29788944,-1.853646261,-8.308014889,-9.021620923,7.409539343,59.1136489,6.099376606,3.832454271,2.724184083,20.12656475,-3.970273588,-1.647426148,1.90855428,0.922360809,14.58750226,17.27199605,2.830577248,-6.028902419
5.635,,Injured,6.592256352,3.672367068,1.024189814,-3.672367068,-1.024189814,-4.963062951,0.3097324533,-0.6101134509,-0.3097324533,0.6101134509,45.68117247,-1.771489117,-7.540140308,-8.786789935,6.745846406,60.0877582,6.160128156,3.685452658,2.640722418,19.50040511,-3.84446553,-1.340005423,1.760088354,0.8923716847,14.30513308,17.33778786,2.631451785,-6.030544094
5.64,,Injured,6.554364737,3.667495023,1.058248013,-3.667495023,-1.058248013,-4.892489083,0.3142028894,-0.5847996251,-0.3142028894,0.5847996251,46.04226809,-1.665206826,-6.704675736,-8.499569634,6.09402914,60.95588959,6.228643908,3.490014005,2.585686601,18.87659025,-3.723585289,-1.022213021,1.623280494,0.8470349749,14.01759401,17.40507531,2.442719638,-6.029675561
5.645,,Injured,6.517741737,3.662637694,1.089843749,-3.662637694,-1.089843749,-4.830764353,0.3173559155,-0.5618398501,-0.3173559155,0.5618398501,46.37981527,-1.544477849,-5.823280135,-8.175198194,5.465151947,61.7121636,6.301944371,3.263939144,2.555330152,18.25397039,-3.605764245,-0.6934452497,1.497564063,0.7834655322,13.72390069,17.47390732,2.266936367,-6.026664501
5.65,,Injured,6.481757706,3.657947194,1.119125495,-3.657947194,-1.119125495,-4.776493623,0.3193094218,-0.5424938547,-0.3193094218,0.5424938547,46.69391705,-1.419047437,-4.916811957,-7.829023659,4.867760224,62.35322598,6.377876521,3.024938069,2.545561149,17.63184407,-3.489297291,-0.3536945679,1.381883077,0.6999964559,13.42375793,17.5443841,2.106028201,-6.021825216
5.655,,Injured,6.445725408,3.653445591,1.146243016,-3.653445591,-1.146243016,-4.728073082,0.3202011748,-0.5278154299,-0.3202011748,0.5278154299,46.9860143,-1.298129225,-4.004480462,-7.475521702,4.308097772,62.87805073,6.454942231,2.789395733,2.552263611,17.01001933,-3.372696065,-0.0035608628,1.274801014,0.5961992211,13.1175527,17.61663094,1.961254197,-6.015388581
5.66,,Injured,6.408915364,3.649058443,1.171318886,-3.649058443,-1.171318886,-4.683790055,0.3201759325,-0.518623007,-0.3201759325,0.518623007,47.25859209,-1.189918962,-3.103273534,-7.12753032,3.790548298,63.28753947,6.532061177,2.571309928,2.57162144,16.38883549,-3.254711289,0.3557989897,1.1746127,0.4728316573,12.80631681,17.69077687,1.833202304,-6.007483123
5.665,,Injured,6.370600328,3.644652602,1.194429678,-3.644652602,-1.194429678,-4.6419483,0.3193715318,-0.515488443,-0.3193715318,0.515488443,47.51476522,-1.101243449,-2.227619779,-6.79572957,3.318183582,63.58399347,6.608356245,2.381479453,2.600418932,15.76914416,-3.134339105,0.7227401954,1.079463127,0.3317306923,12.4916629,17.76694557,1.721821216,-5.998128099
5.67,,Injured,6.330116094,3.640072547,1.215602006,-3.640072547,-1.215602006,-4.600985996,0.3179159752,-0.518735798,-0.3179159752,0.518735798,47.75782297,-1.037351121,-1.389260309,-6.488378484,2.89331085,63.77055267,6.683004493,2.226985849,2.636277941,15.15225775,-3.010820997,1.095198208,0.9874606333,0.1756804395,12.17569286,17.8452529,1.626470724,-5.987235326
5.675,,Injured,6.28694653,3.635178301,1.234836803,-3.635178301,-1.234836803,-4.559601547,0.3159260416,-0.5284534829,-0.3159260416,0.5284534829,47.9907948,-1.001825849,-0.5972898671,-6.211295872,2.517929683,63.85067298,6.755143876,2.110996933,2.677790482,14.53986205,-2.883643181,1.470736493,0.8967824558,0.008264791946,11.86088136,17.92580602,1.545984837,-5.974612934
5.68,,Injured,6.240810537,3.629874651,1.25214518,-3.629874651,-1.25214518,-4.51685684,0.31350016,-0.5445161751,-0.31350016,0.5445161751,48.21610144,-0.9966059587,0.1416684725,-5.968034689,2.194030265,63.8277138,6.823820791,2.032890367,2.724528361,13.93390323,-2.752538926,1.846589096,0.8057663146,-0.1663025477,11.54994121,18.00869637,1.478753519,-5.95998277
5.685,,Injured,6.191731194,3.624122031,1.267568398,-3.624122031,-1.267568398,-4.472230934,0.310715561,-0.566603702,-0.310715561,0.566603702,48.43531727,-1.022097282,0.8231882593,-5.760186656,1.923718629,63.70466827,6.88796219,1.988654546,2.776936251,13.33645652,-2.617490323,2.219724356,0.7129817157,-0.3433584054,11.24568594,18.09398981,1.42280952,-5.943007688
5.69,,Injured,6.140064165,3.617929533,1.281179811,-3.617929533,-1.281179811,-4.425610038,0.3076265714,-0.59421949,-0.3076265714,0.59421949,48.64906387,-1.077352822,1.444714584,-5.587747637,1.709177702,63.48404086,6.946350915,1.971509365,2.836140488,12.74958959,-2.478727556,2.586935002,0.6172828563,-0.517963433,10.95088757,18.18171693,1.375906949,-5.923314238
5.695,,Injured,6.086479108,3.611332401,1.293068481,-3.611332401,-1.293068481,-4.377224351,0.3042724488,-0.6267085674,-0.3042724488,0.6267085674,48.8570281,-1.160289235,2.005223744,-5.449505126,1.552484082,63.16785841,6.997600557,1.972685948,2.903706595,12.17523277,-2.336722554,2.94495486,0.5178414723,-0.6850748413,10.66814295,18.27187138,1.335592446,-5.9005109
5.7,,Injured,6.031903073,3.604365666,1.303318142,-3.604365666,-1.303318142,-4.327563729,0.3006942691,-0.663277216,-0.3006942691,0.663277216,49.05808092,-1.267922687,2.50489488,-5.343396507,1.455357198,62.75777306,7.040129211,1.982278554,2.981404696,11.61506024,-2.192171768,3.290585097,0.4141580383,-0.8397103347,10.39975365,18.36440712,1.29927639,-5.874204087
5.705,,Injured,5.977452518,3.597039793,1.311992575,-3.597039793,-1.311992575,-4.277288172,0.2969526898,-0.7030194861,-0.2969526898,0.7030194861,49.25046589,-1.39660913,2.944808712,-5.266812982,1.418894207,62.25521733,7.072155164,1.990106288,3.071012639,11.07039393,-2.045975049,3.620809448,0.3060581228,-0.977099679,10.14762527,18.45924662,1.264304087,-5.844000574
5.71,,Injured,5.924369073,3.589324473,1.319125882,-3.589324473,-1.319125882,-4.227141317,0.2931389041,-0.7449449508,-0.2931389041,0.7449449508,49.4320132,-1.542281332,3.326677309,-5.216854979,1.443336114,61.66157652,7.09173369,1.986519152,3.174160008,10.54212905,-1.899204966,3.93289183,0.1936697278,-1.0928155,9.913187932,18.55628688,1.228029903,-5.809514458
5.715,,Injured,5.873967935,3.58114044,1.324713966,-3.58114044,-1.324713966,-4.177877414,0.28937798,-0.7880087759,-0.28937798,0.7880087759,49.60034345,-1.700679773,3.652605205,-5.190542745,1.527909382,60.97835389,7.096838543,1.963080687,3.292210278,10.03067569,-1.753066602,4.224452928,0.07738466199,-1.182888057,9.697336879,18.65540773,1.18789571,-5.77037503
5.72,,Injured,5.82759493,3.572363378,1.328715455,-3.572363378,-1.328715455,-4.130203147,0.2858223419,-0.8311410654,-0.2858223419,0.8311410654,49.75303627,-1.867563568,3.924885762,-5.184980617,1.670771734,60.20729263,7.08546887,1.913084912,3.426180179,9.535920153,-1.608853111,4.493520391,-0.04218875022,-1.243924764,9.500404256,18.75647259,1.141534219,-5.726225781
5.725,,Injured,5.786580808,3.562831917,1.331054044,-3.562831917,-1.331054044,-4.084726756,0.2826443984,-0.8732717549,-0.2826443984,0.8732717549,49.88776153,-2.038900955,4.145813855,-5.197489954,1.869069583,59.35044725,7.055754458,1.831892246,3.57669154,9.057211428,-1.467901802,4.738559886,-0.1642718468,-1.273216541,9.322161449,18.85931353,1.086874718,-5.676723453
5.73,,Injured,5.752180755,3.552359933,1.331616551,-3.552359933,-1.331616551,-4.041913606,0.2800263182,-0.9133513876,-0.2800263182,0.9133513876,50.00237965,-2.211035992,4.317516289,-5.225704257,2.119088851,58.41020821,7.006060039,1.717091702,3.743951572,8.593378611,-1.331548094,4.958494137,-0.2879591792,-1.268821948,9.161840543,18.96371945,1.022236383,-5.621539547
5.735,,Injured,5.725500022,3.540753044,1.330262858,-3.540753044,-1.330262858,-4.002047264,0.2781508876,-0.9503701965,-0.2781508876,0.9503701965,50.09501492,-2.380817968,4.441808551,-5.267632488,2.416475454,57.38929611,6.935085345,1.568506542,3.927754675,8.142780165,-1.201075229,5.152705838,-0.4122641472,-1.229648066,9.018183568,19.06943116,0.9464191432,-5.560373805
